split,sample_index,cyclone_id,t_zero,missing_input_flag,noncausal_input_flag,affected_features,synthetic_target_flag,quality_status,quality_detail
train,756,2016178N22068,2016-06-27 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,757,2016178N22068,2016-06-27 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,758,2016178N22068,2016-06-27 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,759,2016178N22068,2016-06-27 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,760,2016178N22068,2016-06-28 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,761,2016230N21089,2016-08-17 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,762,2016230N21089,2016-08-17 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,763,2016230N21089,2016-08-17 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,764,2016230N21089,2016-08-17 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,765,2016230N21089,2016-08-18 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,766,2016230N21089,2016-08-18 03:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,767,2016230N21089,2016-08-18 06:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,768,2016230N21089,2016-08-18 09:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,769,2016230N21089,2016-08-18 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,770,2016230N21089,2016-08-18 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,771,2016230N21089,2016-08-18 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,772,2016230N21089,2016-08-18 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,773,2016230N21089,2016-08-19 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,774,2016230N21089,2016-08-19 03:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,775,2016230N21089,2016-08-19 06:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,776,2016230N21089,2016-08-19 09:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,777,2016230N21089,2016-08-19 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,778,2016230N21089,2016-08-19 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,779,2016230N21089,2016-08-19 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,780,2016295N13089,2016-10-22 00:00:00,False,False,none,False,CLEAN,CLEAN
train,781,2016295N13089,2016-10-22 03:00:00,False,False,none,False,CLEAN,CLEAN
train,782,2016295N13089,2016-10-22 06:00:00,False,False,none,False,CLEAN,CLEAN
train,783,2016295N13089,2016-10-22 09:00:00,False,False,none,False,CLEAN,CLEAN
train,784,2016295N13089,2016-10-22 12:00:00,False,False,none,False,CLEAN,CLEAN
train,785,2016295N13089,2016-10-22 15:00:00,False,False,none,False,CLEAN,CLEAN
train,786,2016295N13089,2016-10-22 18:00:00,False,False,none,False,CLEAN,CLEAN
train,787,2016295N13089,2016-10-22 21:00:00,False,False,none,False,CLEAN,CLEAN
train,788,2016295N13089,2016-10-23 00:00:00,False,False,none,False,CLEAN,CLEAN
train,789,2016295N13089,2016-10-23 03:00:00,False,False,none,False,CLEAN,CLEAN
train,790,2016295N13089,2016-10-23 06:00:00,False,False,none,False,CLEAN,CLEAN
train,791,2016295N13089,2016-10-23 09:00:00,False,False,none,False,CLEAN,CLEAN
train,792,2016295N13089,2016-10-23 12:00:00,False,False,none,False,CLEAN,CLEAN
train,793,2016295N13089,2016-10-23 15:00:00,False,False,none,False,CLEAN,CLEAN
train,794,2016295N13089,2016-10-23 18:00:00,False,False,none,False,CLEAN,CLEAN
train,795,2016295N13089,2016-10-23 21:00:00,False,False,none,False,CLEAN,CLEAN
train,796,2016295N13089,2016-10-24 00:00:00,False,False,none,False,CLEAN,CLEAN
train,797,2016295N13089,2016-10-24 03:00:00,False,False,none,False,CLEAN,CLEAN
train,798,2016295N13089,2016-10-24 06:00:00,False,False,none,False,CLEAN,CLEAN
train,799,2016295N13089,2016-10-24 09:00:00,False,False,none,False,CLEAN,CLEAN
train,800,2016295N13089,2016-10-24 12:00:00,False,False,none,False,CLEAN,CLEAN
train,801,2016295N13089,2016-10-24 15:00:00,False,False,none,False,CLEAN,CLEAN
train,802,2016295N13089,2016-10-24 18:00:00,False,False,none,False,CLEAN,CLEAN
train,803,2016295N13089,2016-10-24 21:00:00,False,False,none,False,CLEAN,CLEAN
train,804,2016295N13089,2016-10-25 00:00:00,False,False,none,False,CLEAN,CLEAN
train,805,2016295N13089,2016-10-25 03:00:00,False,False,none,False,CLEAN,CLEAN
train,806,2016295N13089,2016-10-25 06:00:00,False,False,none,False,CLEAN,CLEAN
train,807,2016295N13089,2016-10-25 09:00:00,False,False,none,False,CLEAN,CLEAN
train,808,2016295N13089,2016-10-25 12:00:00,False,False,none,False,CLEAN,CLEAN
train,809,2016295N13089,2016-10-25 15:00:00,False,False,none,False,CLEAN,CLEAN
train,810,2016295N13089,2016-10-25 18:00:00,False,False,none,False,CLEAN,CLEAN
train,811,2016295N13089,2016-10-25 21:00:00,False,False,none,False,CLEAN,CLEAN
train,812,2016295N13089,2016-10-26 00:00:00,False,False,none,False,CLEAN,CLEAN
train,813,2016295N13089,2016-10-26 03:00:00,False,False,none,False,CLEAN,CLEAN
train,814,2016295N13089,2016-10-26 06:00:00,False,False,none,False,CLEAN,CLEAN
train,815,2016295N13089,2016-10-26 09:00:00,False,False,none,False,CLEAN,CLEAN
train,816,2016295N13089,2016-10-26 12:00:00,False,False,none,False,CLEAN,CLEAN
train,817,2016295N13089,2016-10-26 15:00:00,False,False,none,False,CLEAN,CLEAN
train,818,2016295N13089,2016-10-26 18:00:00,False,False,none,False,CLEAN,CLEAN
train,819,2016295N13089,2016-10-26 21:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,820,2016295N13089,2016-10-27 00:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,821,2016295N13089,2016-10-27 03:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,822,2016295N13089,2016-10-27 06:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,823,2016295N13089,2016-10-27 09:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,824,2016295N13089,2016-10-27 12:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,825,2016295N13089,2016-10-27 15:00:00,False,False,wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,826,2016295N13089,2016-10-27 18:00:00,False,False,wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,827,2016295N13089,2016-10-27 21:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,828,2016295N13089,2016-10-28 00:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,829,2016295N13089,2016-10-28 03:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,830,2016295N13089,2016-10-28 06:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,831,2016308N13088,2016-11-03 18:00:00,False,False,none,False,CLEAN,CLEAN
train,832,2016308N13088,2016-11-03 21:00:00,False,False,none,False,CLEAN,CLEAN
train,833,2016308N13088,2016-11-04 00:00:00,False,False,none,False,CLEAN,CLEAN
train,834,2016308N13088,2016-11-04 03:00:00,False,False,none,False,CLEAN,CLEAN
train,835,2016308N13088,2016-11-04 06:00:00,False,False,none,False,CLEAN,CLEAN
train,836,2016308N13088,2016-11-04 09:00:00,False,False,none,False,CLEAN,CLEAN
train,837,2016308N13088,2016-11-04 12:00:00,False,False,none,False,CLEAN,CLEAN
train,838,2016308N13088,2016-11-04 15:00:00,False,False,none,False,CLEAN,CLEAN
train,839,2016308N13088,2016-11-04 18:00:00,False,False,none,False,CLEAN,CLEAN
train,840,2016308N13088,2016-11-04 21:00:00,False,False,none,False,CLEAN,CLEAN
train,841,2016308N13088,2016-11-05 00:00:00,False,False,none,False,CLEAN,CLEAN
train,842,2016308N13088,2016-11-05 03:00:00,False,False,none,False,CLEAN,CLEAN
train,843,2016308N13088,2016-11-05 06:00:00,False,False,none,False,CLEAN,CLEAN
train,844,2016308N13088,2016-11-05 09:00:00,False,False,none,False,CLEAN,CLEAN
train,845,2016335N07088,2016-11-30 12:00:00,False,False,none,False,CLEAN,CLEAN
train,846,2016335N07088,2016-11-30 15:00:00,False,False,none,False,CLEAN,CLEAN
train,847,2016335N07088,2016-11-30 18:00:00,False,False,none,False,CLEAN,CLEAN
train,848,2016335N07088,2016-11-30 21:00:00,False,False,none,False,CLEAN,CLEAN
train,849,2016335N07088,2016-12-01 00:00:00,False,False,none,False,CLEAN,CLEAN
train,850,2016335N07088,2016-12-01 03:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,851,2016335N07088,2016-12-01 06:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,852,2017147N14087,2017-05-28 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,853,2017147N14087,2017-05-28 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,854,2017147N14087,2017-05-28 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,855,2017147N14087,2017-05-28 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,856,2017147N14087,2017-05-28 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,857,2017147N14087,2017-05-28 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,858,2017147N14087,2017-05-29 00:00:00,False,False,none,False,CLEAN,CLEAN
train,859,2017147N14087,2017-05-29 03:00:00,False,False,none,False,CLEAN,CLEAN
train,860,2017147N14087,2017-05-29 06:00:00,False,False,none,False,CLEAN,CLEAN
train,861,2017147N14087,2017-05-29 09:00:00,False,False,none,False,CLEAN,CLEAN
train,862,2017147N14087,2017-05-29 12:00:00,False,False,none,False,CLEAN,CLEAN
train,863,2017147N14087,2017-05-29 15:00:00,False,False,none,False,CLEAN,CLEAN
train,864,2017147N14087,2017-05-29 18:00:00,False,False,none,False,CLEAN,CLEAN
train,865,2017319N15083,2017-11-16 03:00:00,False,False,none,False,CLEAN,CLEAN
train,866,2017340N09089,2017-12-07 03:00:00,False,False,none,False,CLEAN,CLEAN
train,867,2017340N09089,2017-12-07 06:00:00,False,False,none,False,CLEAN,CLEAN
train,868,2017340N09089,2017-12-07 09:00:00,False,False,none,False,CLEAN,CLEAN
train,869,2017340N09089,2017-12-07 12:00:00,False,False,none,False,CLEAN,CLEAN
train,870,2017340N09089,2017-12-07 15:00:00,False,False,none,False,CLEAN,CLEAN
train,871,2017340N09089,2017-12-07 18:00:00,False,False,none,False,CLEAN,CLEAN
train,872,2017340N09089,2017-12-07 21:00:00,False,False,none,False,CLEAN,CLEAN
train,873,2017340N09089,2017-12-08 00:00:00,False,False,none,False,CLEAN,CLEAN
train,874,2017340N09089,2017-12-08 03:00:00,False,False,none,False,CLEAN,CLEAN
train,875,2017340N09089,2017-12-08 06:00:00,False,False,none,False,CLEAN,CLEAN
train,876,2017340N09089,2017-12-08 09:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,877,2017340N09089,2017-12-08 12:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,878,2017340N09089,2017-12-08 15:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,879,2017340N09089,2017-12-08 18:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,880,2017340N09089,2017-12-08 21:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,881,2017340N09089,2017-12-09 00:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,882,2017340N09089,2017-12-09 03:00:00,False,False,wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,883,2017340N09089,2017-12-09 06:00:00,False,False,wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,884,2018136N11054,2018-05-16 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,885,2018136N11054,2018-05-16 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,886,2018136N11054,2018-05-17 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,887,2018136N11054,2018-05-17 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,888,2018136N11054,2018-05-17 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,889,2018136N11054,2018-05-17 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,890,2018136N11054,2018-05-17 12:00:00,False,False,none,False,CLEAN,CLEAN
train,891,2018136N11054,2018-05-17 15:00:00,False,False,none,False,CLEAN,CLEAN
train,892,2018136N11054,2018-05-17 18:00:00,False,False,none,False,CLEAN,CLEAN
train,893,2018136N11054,2018-05-17 21:00:00,False,False,none,False,CLEAN,CLEAN
train,894,2018136N11054,2018-05-18 00:00:00,False,False,none,False,CLEAN,CLEAN
train,895,2018136N11054,2018-05-18 03:00:00,False,False,none,False,CLEAN,CLEAN
train,896,2018136N11054,2018-05-18 06:00:00,False,False,none,False,CLEAN,CLEAN
train,897,2018136N11054,2018-05-18 09:00:00,False,False,none,False,CLEAN,CLEAN
train,898,2018136N11054,2018-05-18 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,899,2018136N11054,2018-05-18 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,900,2018136N11054,2018-05-18 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,901,2018136N11054,2018-05-18 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,902,2018136N11054,2018-05-19 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,903,2018136N11054,2018-05-19 03:00:00,True,True,sst|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,904,2018136N11054,2018-05-19 06:00:00,True,True,sst|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,905,2018148N17090,2018-05-29 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,906,2018148N17090,2018-05-29 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,907,2018279N11069,2018-10-06 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,908,2018279N11069,2018-10-06 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,909,2018279N11069,2018-10-07 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,910,2018279N11069,2018-10-07 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,911,2018279N11069,2018-10-07 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,912,2018279N11069,2018-10-07 09:00:00,False,False,none,False,CLEAN,CLEAN
train,913,2018279N11069,2018-10-07 12:00:00,False,False,none,False,CLEAN,CLEAN
train,914,2018279N11069,2018-10-07 15:00:00,False,False,none,False,CLEAN,CLEAN
train,915,2018279N11069,2018-10-07 18:00:00,False,False,none,False,CLEAN,CLEAN
train,916,2018279N11069,2018-10-07 21:00:00,False,False,none,False,CLEAN,CLEAN
train,917,2018279N11069,2018-10-08 00:00:00,False,False,none,False,CLEAN,CLEAN
train,918,2018279N11069,2018-10-08 03:00:00,False,False,none,False,CLEAN,CLEAN
train,919,2018279N11069,2018-10-08 06:00:00,False,False,none,False,CLEAN,CLEAN
train,920,2018279N11069,2018-10-08 09:00:00,False,False,none,False,CLEAN,CLEAN
train,921,2018279N11069,2018-10-08 12:00:00,False,False,none,False,CLEAN,CLEAN
train,922,2018279N11069,2018-10-08 15:00:00,False,False,none,False,CLEAN,CLEAN
train,923,2018279N11069,2018-10-08 18:00:00,False,False,none,False,CLEAN,CLEAN
train,924,2018279N11069,2018-10-08 21:00:00,False,False,none,False,CLEAN,CLEAN
train,925,2018279N11069,2018-10-09 00:00:00,False,False,none,False,CLEAN,CLEAN
train,926,2018279N11069,2018-10-09 03:00:00,False,False,none,False,CLEAN,CLEAN
train,927,2018279N11069,2018-10-09 06:00:00,False,False,none,False,CLEAN,CLEAN
train,928,2018279N11069,2018-10-09 09:00:00,False,False,none,False,CLEAN,CLEAN
train,929,2018279N11069,2018-10-09 12:00:00,False,False,none,False,CLEAN,CLEAN
train,930,2018279N11069,2018-10-09 15:00:00,False,False,none,False,CLEAN,CLEAN
train,931,2018279N11069,2018-10-09 18:00:00,False,False,none,False,CLEAN,CLEAN
train,932,2018279N11069,2018-10-09 21:00:00,False,False,none,False,CLEAN,CLEAN
train,933,2018279N11069,2018-10-10 00:00:00,False,False,none,False,CLEAN,CLEAN
train,934,2018279N11069,2018-10-10 03:00:00,False,False,none,False,CLEAN,CLEAN
train,935,2018279N11069,2018-10-10 06:00:00,False,False,none,False,CLEAN,CLEAN
train,936,2018279N11069,2018-10-10 09:00:00,False,False,none,False,CLEAN,CLEAN
train,937,2018279N11069,2018-10-10 12:00:00,False,False,none,False,CLEAN,CLEAN
train,938,2018279N11069,2018-10-10 15:00:00,False,False,none,False,CLEAN,CLEAN
train,939,2018279N11069,2018-10-10 18:00:00,False,False,none,False,CLEAN,CLEAN
train,940,2018279N11069,2018-10-10 21:00:00,False,False,none,False,CLEAN,CLEAN
train,941,2018279N11069,2018-10-11 00:00:00,False,False,none,False,CLEAN,CLEAN
train,942,2018279N11069,2018-10-11 03:00:00,False,False,none,False,CLEAN,CLEAN
train,943,2018279N11069,2018-10-11 06:00:00,False,False,none,False,CLEAN,CLEAN
train,944,2018279N11069,2018-10-11 09:00:00,False,False,none,False,CLEAN,CLEAN
train,945,2018279N11069,2018-10-11 12:00:00,False,False,none,False,CLEAN,CLEAN
train,946,2018279N11069,2018-10-11 15:00:00,False,False,none,False,CLEAN,CLEAN
train,947,2018279N11069,2018-10-11 18:00:00,False,False,none,False,CLEAN,CLEAN
train,948,2018279N11069,2018-10-11 21:00:00,False,False,none,False,CLEAN,CLEAN
train,949,2018279N11069,2018-10-12 00:00:00,False,False,none,False,CLEAN,CLEAN
train,950,2018279N11069,2018-10-12 03:00:00,False,False,none,False,CLEAN,CLEAN
train,951,2018279N11069,2018-10-12 06:00:00,False,False,none,False,CLEAN,CLEAN
train,952,2018279N11069,2018-10-12 09:00:00,False,False,none,False,CLEAN,CLEAN
train,953,2018279N11069,2018-10-12 12:00:00,False,False,none,False,CLEAN,CLEAN
train,954,2018279N11069,2018-10-12 15:00:00,False,False,none,False,CLEAN,CLEAN
train,955,2018279N11069,2018-10-12 18:00:00,False,False,none,False,CLEAN,CLEAN
train,956,2018279N11069,2018-10-12 21:00:00,False,False,none,False,CLEAN,CLEAN
train,957,2018279N11069,2018-10-13 00:00:00,False,False,none,False,CLEAN,CLEAN
train,958,2018279N11069,2018-10-13 03:00:00,False,False,none,False,CLEAN,CLEAN
train,959,2018279N11069,2018-10-13 06:00:00,False,False,none,False,CLEAN,CLEAN
train,960,2018279N11069,2018-10-13 09:00:00,False,False,none,False,CLEAN,CLEAN
train,961,2018279N11069,2018-10-13 12:00:00,False,False,none,False,CLEAN,CLEAN
train,962,2018279N11069,2018-10-13 15:00:00,False,False,none,False,CLEAN,CLEAN
train,963,2018279N11069,2018-10-13 18:00:00,False,False,none,False,CLEAN,CLEAN
train,964,2018279N11069,2018-10-13 21:00:00,False,False,none,False,CLEAN,CLEAN
train,965,2018279N11069,2018-10-14 00:00:00,False,False,none,False,CLEAN,CLEAN
train,966,2018314N12093,2018-11-11 03:00:00,False,False,none,False,CLEAN,CLEAN
train,967,2018314N12093,2018-11-11 06:00:00,False,False,none,False,CLEAN,CLEAN
train,968,2018314N12093,2018-11-11 09:00:00,False,False,none,False,CLEAN,CLEAN
train,969,2018314N12093,2018-11-11 12:00:00,False,False,none,False,CLEAN,CLEAN
train,970,2018314N12093,2018-11-11 15:00:00,False,False,none,False,CLEAN,CLEAN
train,971,2018314N12093,2018-11-11 18:00:00,False,False,none,False,CLEAN,CLEAN
train,972,2018314N12093,2018-11-11 21:00:00,False,False,none,False,CLEAN,CLEAN
train,973,2018314N12093,2018-11-12 00:00:00,False,False,none,False,CLEAN,CLEAN
train,974,2018314N12093,2018-11-12 03:00:00,False,False,none,False,CLEAN,CLEAN
train,975,2018314N12093,2018-11-12 06:00:00,False,False,none,False,CLEAN,CLEAN
train,976,2018314N12093,2018-11-12 09:00:00,False,False,none,False,CLEAN,CLEAN
train,977,2018314N12093,2018-11-12 12:00:00,False,False,none,False,CLEAN,CLEAN
train,978,2018314N12093,2018-11-12 15:00:00,False,False,none,False,CLEAN,CLEAN
train,979,2018314N12093,2018-11-12 18:00:00,False,False,none,False,CLEAN,CLEAN
train,980,2018314N12093,2018-11-12 21:00:00,False,False,none,False,CLEAN,CLEAN
train,981,2018314N12093,2018-11-13 00:00:00,False,False,none,False,CLEAN,CLEAN
train,982,2018314N12093,2018-11-13 03:00:00,False,False,none,False,CLEAN,CLEAN
train,983,2018314N12093,2018-11-13 06:00:00,False,False,none,False,CLEAN,CLEAN
train,984,2018314N12093,2018-11-13 09:00:00,False,False,none,False,CLEAN,CLEAN
train,985,2018314N12093,2018-11-13 12:00:00,False,False,none,False,CLEAN,CLEAN
train,986,2018314N12093,2018-11-13 15:00:00,False,False,none,False,CLEAN,CLEAN
train,987,2018314N12093,2018-11-13 18:00:00,False,False,none,False,CLEAN,CLEAN
train,988,2018314N12093,2018-11-13 21:00:00,False,False,none,False,CLEAN,CLEAN
train,989,2018314N12093,2018-11-14 00:00:00,False,False,none,False,CLEAN,CLEAN
train,990,2018314N12093,2018-11-14 03:00:00,False,False,none,False,CLEAN,CLEAN
train,991,2018314N12093,2018-11-14 06:00:00,False,False,none,False,CLEAN,CLEAN
train,992,2018314N12093,2018-11-14 09:00:00,False,False,none,False,CLEAN,CLEAN
train,993,2018314N12093,2018-11-14 12:00:00,False,False,none,False,CLEAN,CLEAN
train,994,2018314N12093,2018-11-14 15:00:00,False,False,none,False,CLEAN,CLEAN
train,995,2018314N12093,2018-11-14 18:00:00,False,False,none,False,CLEAN,CLEAN
train,996,2018314N12093,2018-11-14 21:00:00,False,False,none,False,CLEAN,CLEAN
train,997,2018314N12093,2018-11-15 00:00:00,False,False,none,False,CLEAN,CLEAN
train,998,2018314N12093,2018-11-15 03:00:00,False,False,none,False,CLEAN,CLEAN
train,999,2018314N12093,2018-11-15 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1000,2018314N12093,2018-11-15 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1001,2018314N12093,2018-11-15 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1002,2018314N12093,2018-11-15 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1003,2018314N12093,2018-11-15 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1004,2018314N12093,2018-11-15 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1005,2018314N12093,2018-11-16 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1006,2018314N12093,2018-11-16 03:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1007,2018314N12093,2018-11-16 06:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1008,2018314N12093,2018-11-16 09:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1009,2018314N12093,2018-11-16 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1010,2018314N12093,2018-11-16 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1011,2018314N12093,2018-11-16 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1012,2018314N12093,2018-11-16 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
